rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
