2.03328, 2.67501, -0.813273
1.99986, 2.49387, -0.577087
1.95879, 1.86089, -0.133519
2.19102, 0.848391, 0.594161
2.0607, 0.801434, 0.593889
2.16974, 1.39769, -0.391713
1.9217, 1.78124, -0.142506
1.95389, 2.31707, -0.634379
2.15324, 1.36497, -0.372729
1.91189, 2.06726, -0.367297
1.91909, 1.96773, -0.369359
2.16267, 1.2826, -0.329433
1.94661, 1.81412, -0.196926
1.94782, 1.81386, -0.156864
2.19605, 0.845031, 0.595845
1.97606, 1.84027, -0.152074
2.28059, 0.837767, 0.784138
1.96556, 1.80314, -1.56078
1.04048, -0.252317, -0.435741
1.03998, -0.207375, -0.432009
1.04051, -0.23968, -0.421876
1.03912, -0.20245, -0.42231
1.97968, 1.78361, -0.117693
1.03891, -0.202521, -0.386794
1.03885, -0.256842, -0.375323
1.04174, -0.150725, -0.38112
1.03771, -0.160596, -0.525194
1.03862, -0.237454, -0.503004
1.04153, -0.204143, -0.458821
1.04163, -0.161999, -0.373731
1.03981, -0.214825, -0.434423
2.00871, 2.47253, -0.803903
1.99682, 2.62463, -0.575878
2.14776, 1.15043, -1.15991
2.0602, 2.55502, -0.828789
2.01868, 2.49815, -0.60302
2.29589, 0.619399, -1.32803
2.27203, 0.7944, -1.01811
2.0769, 0.807009, 0.604378
2.2109, 0.769465, 0.588286
1.04298, -0.18014, -0.398783
1.04156, -0.167723, -0.380371
2.29, 1.42501, -0.347146
2.0226, 2.48875, -0.823108
2.03793, 2.78125, -0.82173
1.85776, 2.22973, -0.4053
1.63752, 2.04486, -0.38503
1.99214, 2.50171, -0.829961
2.03555, 2.76215, -0.827612
2.1472, 1.37711, -0.533017
1.76625, 2.22677, -0.41378
1.99231, 1.88928, -0.183596
2.02144, 2.5179, -0.599941
1.97929, 1.8973, -0.162676
2.16567, 1.28017, -1.10892
1.99138, 2.06848, -0.518942
2.03631, 1.82452, -0.252496
2.14821, 1.30917, -0.238068
2.17994, 0.586163, -1.3899
2.13416, 1.16775, -0.646125
2.09999, 1.2604, -0.471069
1.96761, 1.95861, -0.466529
1.93364, 1.99728, -0.394088
1.89622, 2.08817, -0.361516
2.26265, 0.886085, -1.27136
2.12192, 1.29239, -0.684103
2.13802, 2.73402, -0.841172
2.00095, 2.47967, -0.608866
1.87654, 2.4498, -0.481872
2.15126, 1.38746, -0.394288
1.70026, 2.45353, 0.000309513
