0.688 200 161 249 192 94 6 63 200 161 249 192 94 6 63 
0.704 200 162 249 191 93 6 64 200 162 249 191 93 6 64 
0.720 200 163 250 190 92 5 65 200 163 250 190 92 5 65 
0.736 200 163 250 190 92 5 65 200 163 250 190 92 5 65 
0.752 200 164 251 189 91 4 66 200 164 251 189 91 4 66 
0.768 200 165 251 188 90 4 67 200 165 251 188 90 4 67 
0.784 200 166 251 187 89 4 68 200 166 251 187 89 4 68 
0.800 200 167 252 186 88 3 69 200 167 252 186 88 3 69 
0.816 200 167 252 186 88 3 69 200 167 252 186 88 3 69 
0.832 200 168 252 185 87 3 70 200 168 252 185 87 3 70 
0.848 200 169 253 184 86 2 71 200 169 253 184 86 2 71 
0.864 200 170 253 183 85 2 72 200 170 253 183 85 2 72 
0.880 200 171 253 182 84 2 73 200 171 253 182 84 2 73 
0.896 200 171 254 182 84 1 73 200 171 254 182 84 1 73 
0.912 200 172 254 181 83 1 74 200 172 254 181 83 1 74 
0.928 200 173 254 180 82 1 75 200 173 254 180 82 1 75 
0.944 200 174 254 179 81 1 76 200 174 254 179 81 1 76 
0.960 200 175 255 179 80 0 76 200 175 255 179 80 0 76 
0.976 200 175 255 178 80 0 77 200 175 255 178 80 0 77 
0.992 200 176 255 177 79 0 78 200 176 255 177 79 0 78 
1.008 200 177 255 176 78 0 79 200 177 255 176 78 0 79 
1.024 200 178 255 175 77 0 80 200 178 255 175 77 0 80 
1.040 200 179 255 175 76 0 80 200 179 255 175 76 0 80 
1.056 200 179 254 174 76 1 81 200 179 254 174 76 1 81 
1.072 200 180 254 173 75 1 82 200 180 254 173 75 1 82 
1.088 200 181 254 172 74 1 83 200 181 254 172 74 1 83 
1.104 200 182 254 171 73 1 84 200 182 254 171 73 1 84 
1.120 200 182 253 171 73 2 84 200 182 253 171 73 2 84 
1.136 200 183 253 170 72 2 85 200 183 253 170 72 2 85 
1.152 200 184 253 169 71 2 86 200 184 253 169 71 2 86 
1.168 200 185 252 168 70 3 87 200 185 252 168 70 3 87 
1.184 200 186 252 167 69 3 88 200 186 252 167 69 3 88 
1.200 200 186 252 167 69 3 88 200 186 252 167 69 3 88 
1.216 200 187 251 166 68 4 89 200 187 251 166 68 4 89 
1.232 200 188 251 165 67 4 90 200 188 251 165 67 4 90 
1.248 200 189 251 164 66 4 91 200 189 251 164 66 4 91 
1.264 200 190 250 163 65 5 92 200 190 250 163 65 5 92 
1.280 200 190 250 163 65 5 92 200 190 250 163 65 5 92 
1.296 200 191 249 162 64 6 93 200 191 249 162 64 6 93 
1.312 200 192 249 161 63 6 94 200 192 249 161 63 6 94 
1.328 200 193 248 160 62 7 95 200 193 248 160 62 7 95 
1.344 200 193 248 159 62 7 96 200 193 248 159 62 7 96 
1.360 200 194 247 159 61 8 96 200 194 247 159 61 8 96 
1.376 200 195 247 158 60 8 97 200 195 247 158 60 8 97 
1.392 200 196 246 157 59 9 98 200 196 246 157 59 9 98 
1.408 200 197 246 156 58 9 99 200 197 246 156 58 9 99 
1.424 200 197 245 155 58 10 100 200 197 245 155 58 10 100 
1.440 200 198 245 155 57 10 100 200 198 245 155 57 10 100 
1.456 200 199 244 154 56 11 101 200 199 244 154 56 11 101 
1.472 200 200 244 153 55 11 102 200 200 244 153 55 11 102 
1.488 200 200 243 152 55 12 103 200 200 243 152 55 12 103 
1.504 200 201 243 151 54 12 104 200 201 243 151 54 12 104 
1.520 200 202 242 151 53 13 104 200 202 242 151 53 13 104 
1.536 200 203 242 150 52 13 105 200 203 242 150 52 13 105 
1.552 200 203 241 149 52 14 106 200 203 241 149 52 14 106 
1.568 200 204 241 148 51 14 107 200 204 241 148 51 14 107 
1.584 200 205 240 147 50 15 108 200 205 240 147 50 15 108 
1.600 200 206 240 147 49 15 108 200 206 240 147 49 15 108 
1.616 200 207 239 146 48 16 109 200 207 239 146 48 16 109 
1.632 200 207 238 145 48 17 110 200 207 238 145 48 17 110 
1.648 200 208 238 144 47 17 111 200 208 238 144 47 17 111 
1.664 200 209 237 144 46 18 111 200 209 237 144 46 18 111 
1.680 200 209 237 143 46 18 112 200 209 237 143 46 18 112 
1.696 200 210 236 142 45 19 113 200 210 236 142 45 19 113 
1.712 200 211 235 141 44 20 114 200 211 235 141 44 20 114 
1.728 200 212 235 140 43 20 115 200 212 235 140 43 20 115 
1.744 200 212 234 140 43 21 115 200 212 234 140 43 21 115 
1.760 200 213 234 139 42 21 116 200 213 234 139 42 21 116 
1.776 200 214 233 138 41 22 117 200 214 233 138 41 22 117 
1.792 200 215 232 137 40 23 118 200 215 232 137 40 23 118 
1.808 200 215 232 137 40 23 118 200 215 232 137 40 23 118 
1.824 200 216 231 136 39 24 119 200 216 231 136 39 24 119 
1.840 200 217 230 135 38 25 120 200 217 230 135 38 25 120 
1.856 200 217 230 134 38 25 121 200 217 230 134 38 25 121 
1.872 200 218 229 134 37 26 121 200 218 229 134 37 26 121 
1.888 200 219 228 133 36 27 122 200 219 228 133 36 27 122 
1.904 200 220 228 132 35 27 123 200 220 228 132 35 27 123 
1.920 200 220 227 131 35 28 124 200 220 227 131 35 28 124 
1.936 200 221 226 131 34 29 124 200 221 226 131 34 29 124 
1.952 200 222 226 130 33 29 125 200 222 226 130 33 29 125 
1.968 200 222 225 129 33 30 126 200 222 225 129 33 30 126 
1.984 200 223 224 128 32 31 127 200 223 224 128 32 31 127 
2.000 200 224 224 127 31 31 128 200 224 224 127 31 31 128 
2.016 200 224 223 127 31 32 128 200 224 223 127 31 32 128 
2.032 200 225 222 126 30 33 129 200 225 222 126 30 33 129 
2.048 200 226 222 125 29 33 130 200 226 222 125 29 33 130 
2.064 200 226 221 124 29 34 131 200 226 221 124 29 34 131 
2.080 200 227 220 124 28 35 131 200 227 220 124 28 35 131 
2.096 200 228 220 123 27 35 132 200 228 220 123 27 35 132 
2.112 200 228 219 122 27 36 133 200 228 219 122 27 36 133 
2.128 200 229 218 121 26 37 134 200 229 218 121 26 37 134 
2.144 200 230 217 121 25 38 134 200 230 217 121 25 38 134 
2.160 200 230 217 120 25 38 135 200 230 217 120 25 38 135 
2.176 200 231 216 119 24 39 136 200 231 216 119 24 39 136 
2.192 200 232 215 118 23 40 137 200 232 215 118 23 40 137 
2.208 200 232 215 118 23 40 137 200 232 215 118 23 40 137 
2.224 200 233 214 117 22 41 138 200 233 214 117 22 41 138 
2.240 200 234 213 116 21 42 139 200 234 213 116 21 42 139 
2.256 200 234 212 115 21 43 140 200 234 212 115 21 43 140 
2.272 200 235 212 115 20 43 140 200 235 212 115 20 43 140 
2.288 200 235 211 114 20 44 141 200 235 211 114 20 44 141 
2.304 200 236 210 113 19 45 142 200 236 210 113 19 45 142 
2.320 200 237 209 112 18 46 143 200 237 209 112 18 46 143 
2.336 200 237 209 111 18 46 144 200 237 209 111 18 46 144 
2.352 200 238 208 111 17 47 144 200 238 208 111 17 47 144 
2.368 200 238 207 110 17 48 145 200 238 207 110 17 48 145 
2.384 200 239 207 109 16 48 146 200 239 207 109 16 48 146 
2.400 200 240 206 108 15 49 147 200 240 206 108 15 49 147 
2.416 200 240 205 108 15 50 147 200 240 205 108 15 50 147 
2.432 200 241 204 107 14 51 148 200 241 204 107 14 51 148 
2.448 200 241 203 106 14 52 149 200 241 203 106 14 52 149 
2.464 200 242 203 105 13 52 150 200 242 203 105 13 52 150 
2.480 200 242 202 104 13 53 151 200 242 202 104 13 53 151 
2.496 200 243 201 104 12 54 151 200 243 201 104 12 54 151 
2.512 200 243 200 103 12 55 152 200 243 200 103 12 55 152 
2.528 200 244 200 102 11 55 153 200 244 200 102 11 55 153 
2.544 200 244 199 101 11 56 154 200 244 199 101 11 56 154 
2.560 200 245 198 100 10 57 155 200 245 198 100 10 57 155 
2.576 200 245 197 100 10 58 155 200 245 197 100 10 58 155 
2.592 200 246 197 99 9 58 156 200 246 197 99 9 58 156 
2.608 200 246 196 98 9 59 157 200 246 196 98 9 59 157 
2.624 200 247 195 97 8 60 158 200 247 195 97 8 60 158 
2.640 200 247 194 96 8 61 159 200 247 194 96 8 61 159 
2.656 200 248 193 96 7 62 159 200 248 193 96 7 62 159 
2.672 200 248 193 95 7 62 160 200 248 193 95 7 62 160 
2.688 200 249 192 94 6 63 161 200 249 192 94 6 63 161 
2.704 200 249 191 93 6 64 162 200 249 191 93 6 64 162 
2.720 200 250 190 92 5 65 163 200 250 190 92 5 65 163 
2.736 200 250 190 92 5 65 163 200 250 190 92 5 65 163 
2.752 200 251 189 91 4 66 164 200 251 189 91 4 66 164 
2.768 200 251 188 90 4 67 165 200 251 188 90 4 67 165 
2.784 200 251 187 89 4 68 166 200 251 187 89 4 68 166 
2.800 200 252 186 88 3 69 167 200 252 186 88 3 69 167 
2.816 200 252 186 88 3 69 167 200 252 186 88 3 69 167 
2.832 200 252 185 87 3 70 168 200 252 185 87 3 70 168 
2.848 200 253 184 86 2 71 169 200 253 184 86 2 71 169 
2.864 200 253 183 85 2 72 170 200 253 183 85 2 72 170 
2.880 200 253 182 84 2 73 171 200 253 182 84 2 73 171 
2.896 200 254 182 84 1 73 171 200 254 182 84 1 73 171 
2.912 200 254 181 83 1 74 172 200 254 181 83 1 74 172 
2.928 200 254 180 82 1 75 173 200 254 180 82 1 75 173 
2.944 200 254 179 81 1 76 174 200 254 179 81 1 76 174 
2.960 200 255 179 80 0 76 175 200 255 179 80 0 76 175 
2.976 200 255 178 80 0 77 175 200 255 178 80 0 77 175 
2.992 200 255 177 79 0 78 176 200 255 177 79 0 78 176 
3.008 200 255 176 78 0 79 177 200 255 176 78 0 79 177 
3.024 200 255 175 77 0 80 178 200 255 175 77 0 80 178 
3.040 200 255 175 76 0 80 179 200 255 175 76 0 80 179 
3.056 200 254 174 76 1 81 179 200 254 174 76 1 81 179 
3.072 200 254 173 75 1 82 180 200 254 173 75 1 82 180 
3.088 200 254 172 74 1 83 181 200 254 172 74 1 83 181 
3.104 200 254 171 73 1 84 182 200 254 171 73 1 84 182 
3.120 200 253 171 73 2 84 182 200 253 171 73 2 84 182 
3.136 200 253 170 72 2 85 183 200 253 170 72 2 85 183 
3.152 200 253 169 71 2 86 184 200 253 169 71 2 86 184 
3.168 200 252 168 70 3 87 185 200 252 168 70 3 87 185 
3.184 200 252 167 69 3 88 186 200 252 167 69 3 88 186 
3.200 200 252 167 69 3 88 186 200 252 167 69 3 88 186 
3.216 200 251 166 68 4 89 187 200 251 166 68 4 89 187 
3.232 200 251 165 67 4 90 188 200 251 165 67 4 90 188 
3.248 200 251 164 66 4 91 189 200 251 164 66 4 91 189 
3.264 200 250 163 65 5 92 190 200 250 163 65 5 92 190 
3.280 200 250 163 65 5 92 190 200 250 163 65 5 92 190 
3.296 200 249 162 64 6 93 191 200 249 162 64 6 93 191 
3.312 200 249 161 63 6 94 192 200 249 161 63 6 94 192 
3.328 200 248 160 62 7 95 193 200 248 160 62 7 95 193 
3.344 200 248 159 62 7 96 193 200 248 159 62 7 96 193 
3.360 200 247 159 61 8 96 194 200 247 159 61 8 96 194 
3.376 200 247 158 60 8 97 195 200 247 158 60 8 97 195 
3.392 200 246 157 59 9 98 196 200 246 157 59 9 98 196 
3.408 200 246 156 58 9 99 197 200 246 156 58 9 99 197 
3.424 200 245 155 58 10 100 197 200 245 155 58 10 100 197 
3.440 200 245 155 57 10 100 198 200 245 155 57 10 100 198 
3.456 200 244 154 56 11 101 199 200 244 154 56 11 101 199 
3.472 200 244 153 55 11 102 200 200 244 153 55 11 102 200 
3.488 200 243 152 55 12 103 200 200 243 152 55 12 103 200 
3.504 200 243 151 54 12 104 201 200 243 151 54 12 104 201 
3.520 200 242 151 53 13 104 202 200 242 151 53 13 104 202 
3.536 200 242 150 52 13 105 203 200 242 150 52 13 105 203 
3.552 200 241 149 52 14 106 203 200 241 149 52 14 106 203 
3.568 200 241 148 51 14 107 204 200 241 148 51 14 107 204 
3.584 200 240 147 50 15 108 205 200 240 147 50 15 108 205 
3.600 200 240 147 49 15 108 206 200 240 147 49 15 108 206 
3.616 200 239 146 48 16 109 207 200 239 146 48 16 109 207 
3.632 200 238 145 48 17 110 207 200 238 145 48 17 110 207 
3.648 200 238 144 47 17 111 208 200 238 144 47 17 111 208 
3.664 200 237 144 46 18 111 209 200 237 144 46 18 111 209 
3.680 200 237 143 46 18 112 209 200 237 143 46 18 112 209 
3.696 200 236 142 45 19 113 210 200 236 142 45 19 113 210 
3.712 200 235 141 44 20 114 211 200 235 141 44 20 114 211 
3.728 200 235 140 43 20 115 212 200 235 140 43 20 115 212 
3.744 200 234 140 43 21 115 212 200 234 140 43 21 115 212 
3.760 200 234 139 42 21 116 213 200 234 139 42 21 116 213 
3.776 200 233 138 41 22 117 214 200 233 138 41 22 117 214 
3.792 200 232 137 40 23 118 215 200 232 137 40 23 118 215 
3.808 200 232 137 40 23 118 215 200 232 137 40 23 118 215 
3.824 200 231 136 39 24 119 216 200 231 136 39 24 119 216 
3.840 200 230 135 38 25 120 217 200 230 135 38 25 120 217 
3.856 200 230 134 38 25 121 217 200 230 134 38 25 121 217 
3.872 200 229 134 37 26 121 218 200 229 134 37 26 121 218 
3.888 200 228 133 36 27 122 219 200 228 133 36 27 122 219 
3.904 200 228 132 35 27 123 220 200 228 132 35 27 123 220 
3.920 200 227 131 35 28 124 220 200 227 131 35 28 124 220 
3.936 200 226 131 34 29 124 221 200 226 131 34 29 124 221 
3.952 200 226 130 33 29 125 222 200 226 130 33 29 125 222 
3.968 200 225 129 33 30 126 222 200 225 129 33 30 126 222 
3.984 200 224 128 32 31 127 223 200 224 128 32 31 127 223 
4.000 200 224 127 31 31 128 224 200 224 127 31 31 128 224 
4.016 200 223 127 31 32 128 224 200 223 127 31 32 128 224 
4.032 200 222 126 30 33 129 225 200 222 126 30 33 129 225 
4.048 200 222 125 29 33 130 226 200 222 125 29 33 130 226 
4.064 200 221 124 29 34 131 226 200 221 124 29 34 131 226 
4.080 200 220 124 28 35 131 227 200 220 124 28 35 131 227 
4.096 200 220 123 27 35 132 228 200 220 123 27 35 132 228 
4.112 200 219 122 27 36 133 228 200 219 122 27 36 133 228 
4.128 200 218 121 26 37 134 229 200 218 121 26 37 134 229 
4.144 200 217 121 25 38 134 230 200 217 121 25 38 134 230 
4.160 200 217 120 25 38 135 230 200 217 120 25 38 135 230 
4.176 200 216 119 24 39 136 231 200 216 119 24 39 136 231 
4.192 200 215 118 23 40 137 232 200 215 118 23 40 137 232 
4.208 200 215 118 23 40 137 232 200 215 118 23 40 137 232 
4.224 200 214 117 22 41 138 233 200 214 117 22 41 138 233 
4.240 200 213 116 21 42 139 234 200 213 116 21 42 139 234 
4.256 200 212 115 21 43 140 234 200 212 115 21 43 140 234 
4.272 200 212 115 20 43 140 235 200 212 115 20 43 140 235 
4.288 200 211 114 20 44 141 235 200 211 114 20 44 141 235 
4.304 200 210 113 19 45 142 236 200 210 113 19 45 142 236 
4.320 200 209 112 18 46 143 237 200 209 112 18 46 143 237 
4.336 200 209 111 18 46 144 237 200 209 111 18 46 144 237 
4.352 200 208 111 17 47 144 238 200 208 111 17 47 144 238 
4.368 200 207 110 17 48 145 238 200 207 110 17 48 145 238 
4.384 200 207 109 16 48 146 239 200 207 109 16 48 146 239 
4.400 200 206 108 15 49 147 240 200 206 108 15 49 147 240 
4.416 200 205 108 15 50 147 240 200 205 108 15 50 147 240 
4.432 200 204 107 14 51 148 241 200 204 107 14 51 148 241 
4.448 200 203 106 14 52 149 241 200 203 106 14 52 149 241 
4.464 200 203 105 13 52 150 242 200 203 105 13 52 150 242 
4.480 200 202 104 13 53 151 242 200 202 104 13 53 151 242 
4.496 200 201 104 12 54 151 243 200 201 104 12 54 151 243 
4.512 200 200 103 12 55 152 243 200 200 103 12 55 152 243 
4.528 200 200 102 11 55 153 244 200 200 102 11 55 153 244 
4.544 200 199 101 11 56 154 244 200 199 101 11 56 154 244 
4.560 200 198 100 10 57 155 245 200 198 100 10 57 155 245 
4.576 200 197 100 10 58 155 245 200 197 100 10 58 155 245 
4.592 200 197 99 9 58 156 246 200 197 99 9 58 156 246 
4.608 200 196 98 9 59 157 246 200 196 98 9 59 157 246 
4.624 200 195 97 8 60 158 247 200 195 97 8 60 158 247 
4.640 200 194 96 8 61 159 247 200 194 96 8 61 159 247 
4.656 200 193 96 7 62 159 248 200 193 96 7 62 159 248 
4.672 200 193 95 7 62 160 248 200 193 95 7 62 160 248 
4.688 200 192 94 6 63 161 249 200 192 94 6 63 161 249 
4.704 200 191 93 6 64 162 249 200 191 93 6 64 162 249 
4.720 200 190 92 5 65 163 250 200 190 92 5 65 163 250 
4.736 200 190 92 5 65 163 250 200 190 92 5 65 163 250 
4.752 200 189 91 4 66 164 251 200 189 91 4 66 164 251 
4.768 200 188 90 4 67 165 251 200 188 90 4 67 165 251 
4.784 200 187 89 4 68 166 251 200 187 89 4 68 166 251 
4.800 200 186 88 3 69 167 252 200 186 88 3 69 167 252 
4.816 200 186 88 3 69 167 252 200 186 88 3 69 167 252 
4.832 200 185 87 3 70 168 252 200 185 87 3 70 168 252 
4.848 200 184 86 2 71 169 253 200 184 86 2 71 169 253 
4.864 200 183 85 2 72 170 253 200 183 85 2 72 170 253 
4.880 200 182 84 2 73 171 253 200 182 84 2 73 171 253 
4.896 200 182 84 1 73 171 254 200 182 84 1 73 171 254 
4.912 200 181 83 1 74 172 254 200 181 83 1 74 172 254 
4.928 200 180 82 1 75 173 254 200 180 82 1 75 173 254 
4.944 200 179 81 1 76 174 254 200 179 81 1 76 174 254 
4.960 200 179 80 0 76 175 255 200 179 80 0 76 175 255 
4.976 200 178 80 0 77 175 255 200 178 80 0 77 175 255 
4.992 200 177 79 0 78 176 255 200 177 79 0 78 176 255 
5.008 200 176 78 0 79 177 255 200 176 78 0 79 177 255 
5.024 200 175 77 0 80 178 255 200 175 77 0 80 178 255 
5.040 200 175 76 0 80 179 255 200 175 76 0 80 179 255 
5.056 200 174 76 1 81 179 254 200 174 76 1 81 179 254 
5.072 200 173 75 1 82 180 254 200 173 75 1 82 180 254 
5.088 200 172 74 1 83 181 254 200 172 74 1 83 181 254 
5.104 200 171 73 1 84 182 254 200 171 73 1 84 182 254 
5.120 200 171 73 2 84 182 253 200 171 73 2 84 182 253 
5.136 200 170 72 2 85 183 253 200 170 72 2 85 183 253 
5.152 200 169 71 2 86 184 253 200 169 71 2 86 184 253 
5.168 200 168 70 3 87 185 252 200 168 70 3 87 185 252 
5.184 200 167 69 3 88 186 252 200 167 69 3 88 186 252 
5.200 200 167 69 3 88 186 252 200 167 69 3 88 186 252 
5.216 200 166 68 4 89 187 251 200 166 68 4 89 187 251 
5.232 200 165 67 4 90 188 251 200 165 67 4 90 188 251 
5.248 200 164 66 4 91 189 251 200 164 66 4 91 189 251 
5.264 200 163 65 5 92 190 250 200 163 65 5 92 190 250 
5.280 200 163 65 5 92 190 250 200 163 65 5 92 190 250 
5.296 200 162 64 6 93 191 249 200 162 64 6 93 191 249 
5.312 200 161 63 6 94 192 249 200 161 63 6 94 192 249 
5.328 200 160 62 7 95 193 248 200 160 62 7 95 193 248 
5.344 200 159 62 7 96 193 248 200 159 62 7 96 193 248 
5.360 200 159 61 8 96 194 247 200 159 61 8 96 194 247 
5.376 200 158 60 8 97 195 247 200 158 60 8 97 195 247 
5.392 200 157 59 9 98 196 246 200 157 59 9 98 196 246 
5.408 200 156 58 9 99 197 246 200 156 58 9 99 197 246 
5.424 200 155 58 10 100 197 245 200 155 58 10 100 197 245 
5.440 200 155 57 10 100 198 245 200 155 57 10 100 198 245 
5.456 200 154 56 11 101 199 244 200 154 56 11 101 199 244 
5.472 200 153 55 11 102 200 244 200 153 55 11 102 200 244 
5.488 200 152 55 12 103 200 243 200 152 55 12 103 200 243 
5.504 200 151 54 12 104 201 243 200 151 54 12 104 201 243 
5.520 200 151 53 13 104 202 242 200 151 53 13 104 202 242 
5.536 200 150 52 13 105 203 242 200 150 52 13 105 203 242 
5.552 200 149 52 14 106 203 241 200 149 52 14 106 203 241 
5.568 200 148 51 14 107 204 241 200 148 51 14 107 204 241 
5.584 200 147 50 15 108 205 240 200 147 50 15 108 205 240 
5.600 200 147 49 15 108 206 240 200 147 49 15 108 206 240 
5.616 200 146 48 16 109 207 239 200 146 48 16 109 207 239 
5.632 200 145 48 17 110 207 238 200 145 48 17 110 207 238 
5.648 200 144 47 17 111 208 238 200 144 47 17 111 208 238 
5.664 200 144 46 18 111 209 237 200 144 46 18 111 209 237 
5.680 200 143 46 18 112 209 237 200 143 46 18 112 209 237 
5.696 200 142 45 19 113 210 236 200 142 45 19 113 210 236 
5.712 200 141 44 20 114 211 235 200 141 44 20 114 211 235 
5.728 200 140 43 20 115 212 235 200 140 43 20 115 212 235 
5.744 200 140 43 21 115 212 234 200 140 43 21 115 212 234 
5.760 200 139 42 21 116 213 234 200 139 42 21 116 213 234 
5.776 200 138 41 22 117 214 233 200 138 41 22 117 214 233 
5.792 200 137 40 23 118 215 232 200 137 40 23 118 215 232 
5.808 200 137 40 23 118 215 232 200 137 40 23 118 215 232 
5.824 200 136 39 24 119 216 231 200 136 39 24 119 216 231 
5.840 200 135 38 25 120 217 230 200 135 38 25 120 217 230 
5.856 200 134 38 25 121 217 230 200 134 38 25 121 217 230 
5.872 200 134 37 26 121 218 229 200 134 37 26 121 218 229 
5.888 200 133 36 27 122 219 228 200 133 36 27 122 219 228 
5.904 200 132 35 27 123 220 228 200 132 35 27 123 220 228 
5.920 200 131 35 28 124 220 227 200 131 35 28 124 220 227 
5.936 200 131 34 29 124 221 226 200 131 34 29 124 221 226 
5.952 200 130 33 29 125 222 226 200 130 33 29 125 222 226 
5.968 200 129 33 30 126 222 225 200 129 33 30 126 222 225 
5.984 200 128 32 31 127 223 224 200 128 32 31 127 223 224 
6.000 200 127 31 31 128 224 224 200 127 31 31 128 224 224 
6.016 200 127 31 32 128 224 223 200 127 31 32 128 224 223 
6.032 200 126 30 33 129 225 222 200 126 30 33 129 225 222 
6.048 200 125 29 33 130 226 222 200 125 29 33 130 226 222 
6.064 200 124 29 34 131 226 221 200 124 29 34 131 226 221 
6.080 200 124 28 35 131 227 220 200 124 28 35 131 227 220 
6.096 200 123 27 35 132 228 220 200 123 27 35 132 228 220 
6.112 200 122 27 36 133 228 219 200 122 27 36 133 228 219 
6.128 200 121 26 37 134 229 218 200 121 26 37 134 229 218 
6.144 200 121 25 38 134 230 217 200 121 25 38 134 230 217 
6.160 200 120 25 38 135 230 217 200 120 25 38 135 230 217 
6.176 200 119 24 39 136 231 216 200 119 24 39 136 231 216 
6.192 200 118 23 40 137 232 215 200 118 23 40 137 232 215 
6.208 200 118 23 40 137 232 215 200 118 23 40 137 232 215 
6.224 200 117 22 41 138 233 214 200 117 22 41 138 233 214 
6.240 200 116 21 42 139 234 213 200 116 21 42 139 234 213 
6.256 200 115 21 43 140 234 212 200 115 21 43 140 234 212 
6.272 200 115 20 43 140 235 212 200 115 20 43 140 235 212 
6.288 200 114 20 44 141 235 211 200 114 20 44 141 235 211 
6.304 200 113 19 45 142 236 210 200 113 19 45 142 236 210 
6.320 200 112 18 46 143 237 209 200 112 18 46 143 237 209 
6.336 200 111 18 46 144 237 209 200 111 18 46 144 237 209 
6.352 200 111 17 47 144 238 208 200 111 17 47 144 238 208 
6.368 200 110 17 48 145 238 207 200 110 17 48 145 238 207 
6.384 200 109 16 48 146 239 207 200 109 16 48 146 239 207 
6.400 200 108 15 49 147 240 206 200 108 15 49 147 240 206 
6.416 200 108 15 50 147 240 205 200 108 15 50 147 240 205 
6.432 200 107 14 51 148 241 204 200 107 14 51 148 241 204 
6.448 200 106 14 52 149 241 203 200 106 14 52 149 241 203 
6.464 200 105 13 52 150 242 203 200 105 13 52 150 242 203 
6.480 200 104 13 53 151 242 202 200 104 13 53 151 242 202 
6.496 200 104 12 54 151 243 201 200 104 12 54 151 243 201 
6.512 200 103 12 55 152 243 200 200 103 12 55 152 243 200 
6.528 200 102 11 55 153 244 200 200 102 11 55 153 244 200 
6.544 200 101 11 56 154 244 199 200 101 11 56 154 244 199 
6.560 200 100 10 57 155 245 198 200 100 10 57 155 245 198 
6.576 200 100 10 58 155 245 197 200 100 10 58 155 245 197 
6.592 200 99 9 58 156 246 197 200 99 9 58 156 246 197 
6.608 200 98 9 59 157 246 196 200 98 9 59 157 246 196 
6.624 200 97 8 60 158 247 195 200 97 8 60 158 247 195 
6.640 200 96 8 61 159 247 194 200 96 8 61 159 247 194 
6.656 200 96 7 62 159 248 193 200 96 7 62 159 248 193 
6.672 200 95 7 62 160 248 193 200 95 7 62 160 248 193 
6.688 200 94 6 63 161 249 192 200 94 6 63 161 249 192 
6.704 200 93 6 64 162 249 191 200 93 6 64 162 249 191 
6.720 200 92 5 65 163 250 190 200 92 5 65 163 250 190 
6.736 200 92 5 65 163 250 190 200 92 5 65 163 250 190 
6.752 200 91 4 66 164 251 189 200 91 4 66 164 251 189 
6.768 200 90 4 67 165 251 188 200 90 4 67 165 251 188 
