2.496 207 182 74 0 73 181 255 207 182 74 0 73 181 255 
2.528 207 179 70 0 76 185 255 207 179 70 0 76 185 255 
2.560 207 175 67 1 80 188 254 207 175 67 1 80 188 254 
2.592 207 172 64 2 83 191 253 207 172 64 2 83 191 253 
2.624 207 168 60 3 87 195 252 207 168 60 3 87 195 252 
2.656 207 165 57 4 90 198 251 207 165 57 4 90 198 251 
2.688 207 161 54 5 94 201 250 207 161 54 5 94 201 250 
2.720 207 158 51 7 97 204 248 207 158 51 7 97 204 248 
2.752 207 154 48 9 101 207 246 207 154 48 9 101 207 246 
2.784 207 151 44 10 104 211 245 207 151 44 10 104 211 245 
2.816 207 147 41 12 108 214 243 207 147 41 12 108 214 243 
2.848 207 144 39 14 111 216 241 207 144 39 14 111 216 241 
2.880 207 140 36 17 115 219 238 207 140 36 17 115 219 238 
2.912 207 137 33 19 118 222 236 207 137 33 19 118 222 236 
2.944 207 134 30 21 121 225 234 207 134 30 21 121 225 234 
2.976 207 130 27 24 125 228 231 207 130 27 24 125 228 231 
3.008 207 127 25 26 128 230 229 207 127 25 26 128 230 229 
3.040 207 123 22 29 132 233 226 207 123 22 29 132 233 226 
3.072 207 120 20 31 135 235 224 207 120 20 31 135 235 224 
3.104 207 116 18 34 139 237 221 207 116 18 34 139 237 221 
3.136 207 113 15 37 142 240 218 207 113 15 37 142 240 218 
3.168 207 109 13 40 146 242 215 207 109 13 40 146 242 215 
3.200 207 106 11 43 149 244 212 207 106 11 43 149 244 212 
3.232 207 102 10 46 153 245 209 207 102 10 46 153 245 209 
3.264 207 99 8 49 156 247 206 207 99 8 49 156 247 206 
3.296 207 95 6 52 160 249 203 207 95 6 52 160 249 203 
3.328 207 92 5 55 163 250 200 207 92 5 55 163 250 200 
3.360 207 88 3 59 167 252 196 207 88 3 59 167 252 196 
3.392 207 85 2 62 170 253 193 207 85 2 62 170 253 193 
3.424 207 81 1 65 174 254 190 207 81 1 65 174 254 190 
3.456 207 78 1 69 177 254 186 207 78 1 69 177 254 186 
3.488 207 75 0 72 180 255 183 207 75 0 72 180 255 183 
3.520 207 71 0 75 184 255 180 207 71 0 75 184 255 180 
3.552 207 68 1 79 187 254 176 207 68 1 79 187 254 176 
3.584 207 64 1 82 191 254 173 207 64 1 82 191 254 173 
3.616 207 61 3 86 194 252 169 207 61 3 86 194 252 169 
3.648 207 58 4 89 197 251 166 207 58 4 89 197 251 166 
3.680 207 55 5 93 200 250 162 207 55 5 93 200 250 162 
3.712 207 51 7 96 204 248 159 207 51 7 96 204 248 159 
3.744 207 48 8 100 207 247 155 207 48 8 100 207 247 155 
3.776 207 45 10 103 210 245 152 207 45 10 103 210 245 152 
3.808 207 42 12 107 213 243 148 207 42 12 107 213 243 148 
3.840 207 39 14 110 216 241 145 207 39 14 110 216 241 145 
3.872 207 36 16 114 219 239 141 207 36 16 114 219 239 141 
3.904 207 34 18 117 221 237 138 207 34 18 117 221 237 138 
3.936 207 31 21 121 224 234 134 207 31 21 121 224 234 134 
3.968 207 28 23 124 227 232 131 207 28 23 124 227 232 131 
4.000 207 26 26 128 229 229 127 207 26 26 128 229 229 127 
4.032 207 23 28 131 232 227 124 207 23 28 131 232 227 124 
4.064 207 21 31 134 234 224 121 207 21 31 134 234 224 121 
4.096 207 18 34 138 237 221 117 207 18 34 138 237 221 117 
4.128 207 16 36 141 239 219 114 207 16 36 141 239 219 114 
4.160 207 14 39 145 241 216 110 207 14 39 145 241 216 110 
4.192 207 12 42 148 243 213 107 207 12 42 148 243 213 107 
4.224 207 10 45 152 245 210 103 207 10 45 152 245 210 103 
4.256 207 8 48 155 247 207 100 207 8 48 155 247 207 100 
4.288 207 7 51 159 248 204 96 207 7 51 159 248 204 96 
4.320 207 5 55 162 250 200 93 207 5 55 162 250 200 93 
4.352 207 4 58 166 251 197 89 207 4 58 166 251 197 89 
4.384 207 3 61 169 252 194 86 207 3 61 169 252 194 86 
4.416 207 1 64 173 254 191 82 207 1 64 173 254 191 82 
4.448 207 1 68 176 254 187 79 207 1 68 176 254 187 79 
4.480 207 0 71 180 255 184 75 207 0 71 180 255 184 75 
4.512 207 0 75 183 255 180 72 207 0 75 183 255 180 72 
4.544 207 1 78 186 254 177 69 207 1 78 186 254 177 69 
4.576 207 1 81 190 254 174 65 207 1 81 190 254 174 65 
4.608 207 2 85 193 253 170 62 207 2 85 193 253 170 62 
4.640 207 3 88 196 252 167 59 207 3 88 196 252 167 59 
4.672 207 5 92 200 250 163 55 207 5 92 200 250 163 55 
4.704 207 6 95 203 249 160 52 207 6 95 203 249 160 52 
4.736 207 8 99 206 247 156 49 207 8 99 206 247 156 49 
4.768 207 10 102 209 245 153 46 207 10 102 209 245 153 46 
4.800 207 11 106 212 244 149 43 207 11 106 212 244 149 43 
4.832 207 13 109 215 242 146 40 207 13 109 215 242 146 40 
4.864 207 15 113 218 240 142 37 207 15 113 218 240 142 37 
4.896 207 18 116 221 237 139 34 207 18 116 221 237 139 34 
4.928 207 20 120 224 235 135 31 207 20 120 224 235 135 31 
4.960 207 22 123 226 233 132 29 207 22 123 226 233 132 29 
4.992 207 25 127 229 230 128 26 207 25 127 229 230 128 26 
5.024 207 27 130 231 228 125 24 207 27 130 231 228 125 24 
5.056 207 30 134 234 225 121 21 207 30 134 234 225 121 21 
5.088 207 33 137 236 222 118 19 207 33 137 236 222 118 19 
5.120 207 36 140 238 219 115 17 207 36 140 238 219 115 17 
5.152 207 39 144 241 216 111 14 207 39 144 241 216 111 14 
5.184 207 41 147 243 214 108 12 207 41 147 243 214 108 12 
5.216 207 44 151 245 211 104 10 207 44 151 245 211 104 10 
5.248 207 48 154 246 207 101 9 207 48 154 246 207 101 9 
5.280 207 51 158 248 204 97 7 207 51 158 248 204 97 7 
5.312 207 54 161 250 201 94 5 207 54 161 250 201 94 5 
5.344 207 57 165 251 198 90 4 207 57 165 251 198 90 4 
5.376 207 60 168 252 195 87 3 207 60 168 252 195 87 3 
5.408 207 64 172 253 191 83 2 207 64 172 253 191 83 2 
5.440 207 67 175 254 188 80 1 207 67 175 254 188 80 1 
5.472 207 70 179 255 185 76 0 207 70 179 255 185 76 0 
5.504 207 74 182 255 181 73 0 207 74 182 255 181 73 0 
5.536 207 77 186 255 178 69 0 207 77 186 255 178 69 0 
5.568 207 81 189 254 174 66 1 207 81 189 254 174 66 1 
5.600 207 84 192 253 171 63 2 207 84 192 253 171 63 2 
5.632 207 87 196 252 168 59 3 207 87 196 252 168 59 3 
5.664 207 91 199 251 164 56 4 207 91 199 251 164 56 4 
5.696 207 94 202 249 161 53 6 207 94 202 249 161 53 6 
5.728 207 98 205 248 157 50 7 207 98 205 248 157 50 7 
5.760 207 101 208 246 154 47 9 207 101 208 246 154 47 9 
5.792 207 105 211 244 150 44 11 207 105 211 244 150 44 11 
5.824 207 108 214 242 147 41 13 207 108 214 242 147 41 13 
5.856 207 112 217 240 143 38 15 207 112 217 240 143 38 15 
5.888 207 115 220 238 140 35 17 207 115 220 238 140 35 17 
5.920 207 119 223 236 136 32 19 207 119 223 236 136 32 19 
5.952 207 122 226 233 133 29 22 207 122 226 233 133 29 22 
5.984 207 126 228 231 129 27 24 207 126 228 231 129 27 24 
