0.00 232 0 0 0 0 0 0 232 0 0 0 0 0 0
0.25 232 128 128 128 128 128 128 232 128 128 128 128 128 128
0.50 232 255 255 255 255 255 255 232 255 255 255 255 255 255
0.75 232 128 128 128 128 128 128 232 128 128 128 128 128 128
1.00 232 0 0 0 0 0 0 232 0 0 0 0 0 0
