# Left impeller only: quiet --> nomimal --> difficult
0 166 0 0 0 0 0 0 0 0 0 0 0 0 0
30 207 0 0 0 0 0 0 0 0 0 0 0 0 0
50 232 0 0 0 0 0 0 0 0 0 0 0 0 0
60 232 0 0 0 0 0 0 0 0 0 0 0 0 0
