# Set the impeller spinning very slowly, all nozzles open
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0 255 255 255 255 255 255 0 255 255 255 255 255 255
10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 0 255 255 255 255 255 255 0 255 255 255 255 255 255
20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 0 255 255 255 255 255 255 0 255 255 255 255 255 255
30 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35 0 255 255 255 255 255 255 0 255 255 255 255 255 255
