0.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.25 0 128 128 128 128 128 128 0 128 128 128 128 128 128
0.50 0 255 255 255 255 255 255 0 255 255 255 255 255 255
0.75 0 128 128 128 128 128 128 0 128 128 128 128 128 128
1.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0
